Unnamed: 0,HOLEID,DEPTH,RL,Method,EAST,NORTH,CollarDip,CollarAzimuth,RigID,TENEMENTID,STARTDATE,ENDDATE,Surveyed
D,CB0187,30.0,436.0,RC,741600.0,7531100.791,-90.0,0.0,MAK5,E46/590,15-Jan-05,15-Jan-05,24-Feb-05
D,CB0188,18.0,437.0,RC,741598.0,7531298.278,-90.0,0.0,MAK5,E46/590,15-Jan-05,15-Jan-05,24-Feb-05
D,CB0189,15.0,440.0,RC,741597.0,7531699.19,-90.0,0.0,MAK5,E46/590,15-Jan-05,15-Jan-05,24-Feb-05
D,CB0190,66.0,444.0,RC,741599.0,7532100.558,-90.0,0.0,MAK5,E45/2498,15-Jan-05,15-Jan-05,24-Feb-05
D,CB0191,24.0,446.0,RC,741599.0,7532500.725,-90.0,0.0,MAK5,E45/2498,15-Jan-05,15-Jan-05,24-Feb-05
D,CB0192,40.0,446.0,RC,741602.0,7532901.795,-90.0,0.0,MAK5,E45/2498,16-Jan-05,16-Jan-05,24-Feb-05
D,CB0193,24.0,440.0,RC,742199.0,7531003.843,-90.0,0.0,MAK5,E46/590,16-Jan-05,16-Jan-05,24-Feb-05
D,CB0194,60.0,435.0,RC,744001.0,7529200.234,-90.0,0.0,MAK5,E46/590,16-Jan-05,16-Jan-05,24-Feb-05
D,CB0195,30.0,442.0,RC,743997.0,7529405.401,-90.0,0.0,MAK5,E46/590,16-Jan-05,16-Jan-05,24-Feb-05
D,CB0196,48.0,443.0,RC,743995.0,7529607.538,-90.0,0.0,MAK5,E46/590,16-Jan-05,16-Jan-05,24-Feb-05
D,CB0197,42.0,450.0,RC,743996.0,7529819.178,-90.0,0.0,MAK5,E46/590,17-Jan-05,17-Jan-05,24-Feb-05
D,CB0198,24.0,446.0,RC,743999.0,7529987.372,-90.0,0.0,MAK5,E46/590,17-Jan-05,17-Jan-05,24-Feb-05
D,CB0199,24.0,451.0,RC,744006.0,7530181.762,-90.0,0.0,MAK5,E46/590,17-Jan-05,17-Jan-05,24-Feb-05
D,CB0200,54.0,452.0,RC,743997.0,7530393.076,-90.0,0.0,MAK5,E45/2498,17-Jan-05,17-Jan-05,24-Feb-05
D,CB0201,24.0,455.0,RC,744000.0,7530601.483,-90.0,0.0,MAK5,E45/2498,18-Jan-05,18-Jan-05,24-Feb-05
D,CB0202,18.0,454.0,RC,744000.0,7531001.363,-90.0,0.0,MAK5,E45/2498,18-Jan-05,18-Jan-05,24-Feb-05
D,CB0203,30.0,431.0,RC,746006.0,7528605.004,-90.0,0.0,MAK5,E46/590,18-Jan-05,18-Jan-05,24-Feb-05
D,CB0204,30.0,430.0,RC,745993.0,7528423.621,-90.0,0.0,MAK5,E46/590,18-Jan-05,18-Jan-05,24-Feb-05
D,CB0205,48.0,427.0,RC,746002.0,7528001.01,-90.0,0.0,MAK5,E46/590,19-Jan-05,19-Jan-05,24-Feb-05
D,CB0206,48.0,427.0,RC,746201.0,7528003.48,-90.0,0.0,MAK5,E46/590,19-Jan-05,19-Jan-05,24-Feb-05
D,CB0207,42.0,428.0,RC,746397.0,7527998.374,-90.0,0.0,MAK5,E46/590,19-Jan-05,19-Jan-05,24-Feb-05
D,CB0208,36.0,428.0,RC,746599.0,7528000.341,-90.0,0.0,MAK5,E46/590,19-Jan-05,19-Jan-05,24-Feb-05
D,CB0209,36.0,429.0,RC,746788.0,7527999.98,-90.0,0.0,MAK5,E46/590,19-Jan-05,19-Jan-05,24-Feb-05
D,CB0210,36.0,431.0,RC,747000.0,7528004.752,-90.0,0.0,MAK5,E46/590,20-Jan-05,20-Jan-05,24-Feb-05
D,CB0211,30.0,430.0,RC,747198.0,7528002.444,-90.0,0.0,MAK5,E46/590,20-Jan-05,20-Jan-05,24-Feb-05
D,CB0212,30.0,431.0,RC,747402.0,7527994.981,-90.0,0.0,MAK5,E46/590,20-Jan-05,20-Jan-05,24-Feb-05
D,CB0213,42.0,432.0,RC,747597.0,7528008.317,-90.0,0.0,MAK5,E46/590,20-Jan-05,20-Jan-05,24-Feb-05
D,CB0214,48.0,433.0,RC,747795.0,7527998.023,-90.0,0.0,MAK5,E46/590,20-Jan-05,20-Jan-05,24-Feb-05
D,CB0215,46.0,434.0,RC,748006.0,7527993.556,-90.0,0.0,MAK5,E46/590,21-Jan-05,21-Jan-05,24-Feb-05
D,CB0216,42.0,433.0,RC,748183.0,7528008.958,-90.0,0.0,MAK5,E46/590,21-Jan-05,21-Jan-05,24-Feb-05
D,CB0217,40.0,434.0,RC,748407.0,7527999.878,-90.0,0.0,MAK5,E46/590,21-Jan-05,21-Jan-05,24-Feb-05
D,CB0218,36.0,435.0,RC,748601.0,7528004.083,-90.0,0.0,MAK5,E46/590,21-Jan-05,21-Jan-05,24-Feb-05
D,CB0219,36.0,434.0,RC,748793.0,7528013.06,-90.0,0.0,MAK5,E46/590,21-Jan-05,21-Jan-05,24-Feb-05
D,CB0220,30.0,434.0,RC,749000.0,7528004.401,-90.0,0.0,MAK5,E46/590,21-Jan-05,22-Jan-05,24-Feb-05
D,CB0221,30.0,434.0,RC,749199.0,7528000.443,-90.0,0.0,MAK5,E46/590,22-Jan-05,22-Jan-05,24-Feb-05
D,CB0222,36.0,434.0,RC,749397.0,7528007.589,-90.0,0.0,MAK5,E46/590,22-Jan-05,22-Jan-05,24-Feb-05
D,CB0223,30.0,434.0,RC,749601.0,7528003.483,-90.0,0.0,MAK5,E46/590,22-Jan-05,22-Jan-05,24-Feb-05
D,CB0224,30.0,435.0,RC,749790.0,7527996.661,-90.0,0.0,MAK5,E46/590,22-Jan-05,22-Jan-05,24-Feb-05
D,CB0225,30.0,433.0,RC,750202.0,7527999.241,-90.0,0.0,MAK5,E46/590,22-Jan-05,22-Jan-05,24-Feb-05
D,CB0226,18.0,435.0,RC,750600.0,7527993.047,-90.0,0.0,MAK5,E46/590,22-Jan-05,22-Jan-05,24-Feb-05
D,CB0227,12.0,434.0,RC,751002.0,7527999.048,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0228,18.0,436.0,RC,751804.0,7528001.348,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0229,42.0,438.0,RC,752602.0,7527999.999,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0230,18.0,438.0,RC,752807.0,7527990.44,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0231,12.0,437.0,RC,753302.0,7528000.449,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0232,18.0,443.0,RC,754897.0,7527999.376,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0233,36.0,441.0,RC,755686.0,7527997.129,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0234,30.0,441.0,RC,755895.0,7528000.538,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0235,18.0,440.0,RC,756302.0,7527999.793,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0236,18.0,438.0,RC,756698.0,7528002.903,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0237,24.0,442.0,RC,757199.0,7528000.402,-90.0,0.0,MAK5,E46/590,24-Jan-05,24-Jan-05,24-Feb-05
D,CB0238,12.0,441.0,RC,756994.0,7527997.249,-90.0,0.0,MAK5,E46/590,24-Jan-05,24-Jan-05,24-Feb-05
D,CB0239,42.0,441.0,RC,755500.0,7528000.972,-90.0,0.0,MAK5,E46/590,24-Jan-05,24-Jan-05,24-Feb-05
D,CB0240,36.0,435.0,RC,752396.0,7528009.035,-90.0,0.0,MAK5,E46/590,24-Jan-05,24-Jan-05,24-Feb-05
D,CB0241,36.0,435.0,RC,752216.0,7527996.299,-90.0,0.0,MAK5,E46/590,24-Jan-05,24-Jan-05,24-Feb-05
D,CB0242,54.0,428.0,RC,748802.0,7526804.322,-90.0,0.0,MAK5,E46/590,24-Jan-05,24-Jan-05,24-Feb-05
D,CB0243,48.0,430.0,RC,748797.0,7527199.12,-90.0,0.0,MAK5,E46/590,25-Jan-05,25-Jan-05,24-Feb-05
D,CB0244,36.0,432.0,RC,748802.0,7527598.357,-90.0,0.0,MAK5,E46/590,25-Jan-05,25-Jan-05,24-Feb-05
D,CB0245,24.0,439.0,RC,748800.0,7528403.092,-90.0,0.0,MAK5,E46/590,25-Jan-05,25-Jan-05,24-Feb-05
D,CB0246,24.0,446.0,RC,748805.0,7528794.895,-90.0,0.0,MAK5,E46/590,25-Jan-05,25-Jan-05,24-Feb-05
D,CB0247PC,18.0,442.0,RC,743991.0,7529406.807,-90.0,0.0,MAK3,E46/590,3-Jun-05,3-Jun-05,16-Dec-05
D,CB0248PC,44.4,420.0,RC,726000.0,7534990.21,-90.0,0.0,MAK5,E45/2499,25-Jan-05,25-Jan-05,24-Feb-05
D,CB0249,42.0,457.0,RC,748797.0,7529202.931,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0250,24.0,460.0,RC,748807.0,7529381.74,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0251,12.0,444.0,RC,748795.0,7529513.545,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0252,30.0,459.0,RC,748798.0,7529297.269,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0253,42.0,432.0,RC,748002.0,7527806.205,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0254,42.0,430.0,RC,747993.0,7527375.901,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0255,54.0,429.0,RC,748001.0,7526998.82,-90.0,0.0,MAK5,E46/590,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0256,66.0,427.0,RC,747980.0,7526611.216,-90.0,0.0,MAK5,E46/590,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0257,48.0,436.0,RC,747998.0,7528204.18,-90.0,0.0,MAK5,E46/590,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0258,50.0,447.0,RC,747995.0,7528406.631,-90.0,0.0,MAK5,E46/590,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0259,48.0,450.0,RC,748017.0,7528602.833,-90.0,0.0,MAK5,E46/590,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0260,36.0,448.0,RC,748014.0,7528827.627,-90.0,0.0,MAK5,E46/590,29-Jan-05,29-Jan-05,24-Feb-05
D,CB0261,60.0,429.0,RC,747197.0,7527591.635,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0262,72.0,428.0,RC,747198.0,7527204.451,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0263,60.0,425.0,RC,747200.0,7526797.725,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0264,36.0,437.0,RC,747197.0,7528410.264,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0265,30.0,441.0,RC,747198.0,7528605.786,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0266,24.0,443.0,RC,747202.0,7528797.398,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0267,24.0,454.0,RC,747190.0,7528973.821,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0268,24.0,456.0,RC,747198.0,7529194.631,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0269,30.0,448.0,RC,747198.0,7529402.314,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0270,24.0,459.0,RC,747210.0,7529591.2,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0271,6.0,462.0,RC,747191.0,7529815.748,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0272,30.0,432.0,RC,747196.0,7528196.231,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0273,60.0,425.0,RC,746400.0,7527598.062,-90.0,0.0,MAK5,E46/590,31-Jan-05,31-Jan-05,24-Feb-05
D,CB0274,72.0,424.0,RC,746400.0,7527398.342,-90.0,0.0,MAK5,E46/590,31-Jan-05,31-Jan-05,24-Feb-05
D,CB0275,72.0,423.0,RC,746400.0,7527198.454,-90.0,0.0,MAK5,E46/590,31-Jan-05,31-Jan-05,24-Feb-05
D,CB0276,66.0,423.0,RC,746399.0,7526997.177,-90.0,0.0,MAK5,E46/590,1-Feb-05,1-Feb-05,24-Feb-05
D,CB0277,54.0,426.0,RC,746400.0,7527800.616,-90.0,0.0,MAK5,E46/590,1-Feb-05,1-Feb-05,24-Feb-05
D,CB0278,48.0,430.0,RC,746394.0,7528195.845,-90.0,0.0,MAK5,E46/590,1-Feb-05,1-Feb-05,24-Feb-05
D,CB0279,48.0,432.0,RC,746396.0,7528403.294,-90.0,0.0,MAK5,E46/590,2-Feb-05,2-Feb-05,24-Feb-05
D,CB0280,48.0,434.0,RC,746402.0,7528604.612,-90.0,0.0,MAK5,E46/590,2-Feb-05,2-Feb-05,24-Feb-05
D,CB0281,30.0,436.0,RC,746395.0,7528804.569,-90.0,0.0,MAK5,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0282,30.0,440.0,RC,746396.0,7529000.942,-90.0,0.0,MAK5,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0283,24.0,448.0,RC,746396.0,7529202.6,-90.0,0.0,MAK5,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0284,24.0,463.0,RC,746388.0,7529400.288,-90.0,0.0,MAK5,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0285,24.0,471.0,RC,746396.0,7529609.198,-90.0,0.0,MAK5,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0286,48.0,433.0,RC,745616.0,7528596.774,-90.0,0.0,MAK5,E46/590,4-Feb-05,4-Feb-05,24-Feb-05
D,CB0287,42.0,429.0,RC,745591.0,7528198.476,-90.0,0.0,MAK5,E46/590,4-Feb-05,4-Feb-05,24-Feb-05
D,CB0288,54.0,426.0,RC,745599.0,7527800.373,-90.0,0.0,MAK5,E46/590,4-Feb-05,4-Feb-05,24-Feb-05
D,CB0289,60.0,426.0,RC,745594.0,7527597.585,-90.0,0.0,MAK5,E46/590,4-Feb-05,4-Feb-05,24-Feb-05
D,CB0290,72.0,425.0,RC,745597.0,7527397.855,-90.0,0.0,MAK5,E46/590,4-Feb-05,4-Feb-05,24-Feb-05
D,CB0291,62.0,424.0,RC,745602.0,7527197.325,-90.0,0.0,MAK5,E46/590,5-Feb-05,5-Feb-05,24-Feb-05
D,CB0292,54.0,428.0,RC,745598.0,7528000.546,-90.0,0.0,MAK5,E46/590,5-Feb-05,5-Feb-05,24-Feb-05
D,CB0293,42.0,430.0,RC,745601.0,7528394.59,-90.0,0.0,MAK5,E46/590,5-Feb-05,5-Feb-05,24-Feb-05
D,CB0294,18.0,435.0,RC,745600.0,7528798.805,-90.0,0.0,MAK5,E46/590,5-Feb-05,5-Feb-05,24-Feb-05
D,CB0295,12.0,439.0,RC,745599.0,7529199.672,-90.0,0.0,MAK5,E46/590,5-Feb-05,5-Feb-05,24-Feb-05
D,CB0296,18.0,441.0,RC,745601.0,7529400.223,-90.0,0.0,MAK5,E46/590,5-Feb-05,5-Feb-05,24-Feb-05
D,CB0297,48.0,431.0,RC,744805.0,7528601.669,-90.0,0.0,MAK5,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0298,48.0,430.0,RC,744805.0,7528398.181,-90.0,0.0,MAK5,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0299,54.0,429.0,RC,744801.0,7528210.308,-90.0,0.0,MAK5,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0300,60.0,423.0,RC,731995.0,7533399.158,-90.0,0.0,MAK5,E46/590,23-Jan-05,23-Jan-05,24-Feb-05
D,CB0301,66.0,423.0,RC,732008.0,7532999.249,-90.0,0.0,MAK5,E46/590,23-Jan-05,24-Jan-05,24-Feb-05
D,CB0302,72.0,422.0,RC,731990.0,7532615.019,-90.0,0.0,MAK5,E46/590,24-Jan-05,24-Jan-05,24-Feb-05
D,CB0303,72.0,421.0,RC,732000.0,7532199.331,-90.0,0.0,MAK5,E46/590,24-Jan-05,24-Jan-05,24-Feb-05
D,CB0304,72.0,423.0,RC,732035.0,7532816.274,-90.0,0.0,MAK5,E46/590,24-Jan-05,25-Jan-05,24-Feb-05
D,CB0305,66.0,423.0,RC,731999.0,7533207.91,-90.0,0.0,MAK5,E46/590,25-Jan-05,25-Jan-05,24-Feb-05
D,CB0306,60.0,424.0,RC,731997.0,7533605.536,-90.0,0.0,MAK5,E46/590,25-Jan-05,25-Jan-05,24-Feb-05
D,CB0307,62.0,424.0,RC,731993.0,7533804.648,-90.0,0.0,MAK5,E46/590,25-Jan-05,25-Jan-05,24-Feb-05
D,CB0308,36.0,425.0,RC,733602.0,7533794.99,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0309,48.0,424.0,RC,733594.0,7533398.842,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0310,54.0,422.0,RC,733605.0,7532996.366,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0311,60.0,421.0,RC,733601.0,7532596.84,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0312,48.0,423.0,RC,733601.0,7533200.06,-90.0,0.0,MAK5,E46/590,26-Jan-05,26-Jan-05,24-Feb-05
D,CB0313,36.0,424.0,RC,733585.0,7533596.583,-90.0,0.0,MAK5,E46/590,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0314,42.0,427.0,RC,734999.0,7533396.4,-90.0,0.0,MAK5,E46/590,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0315,54.0,440.0,RC,739996.0,7532791.482,-90.0,0.0,MAK5,E45/2498,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0316,48.0,437.0,RC,740009.0,7532398.225,-90.0,0.0,MAK5,E45/2498,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0317,54.0,437.0,RC,740002.0,7532197.63,-90.0,0.0,MAK5,E45/2498,27-Jan-05,27-Jan-05,24-Feb-05
D,CB0318,66.0,436.0,RC,739999.0,7531598.361,-90.0,0.0,MAK5,E46/590,28-Jan-05,28-Jan-05,24-Feb-05
D,CB0319,84.0,434.0,RC,740004.0,7531199.716,-90.0,0.0,MAK5,E46/590,28-Jan-05,28-Jan-05,24-Feb-05
D,CB0320,84.0,432.0,RC,739999.0,7530800.809,-90.0,0.0,MAK5,E46/590,28-Jan-05,28-Jan-05,24-Feb-05
D,CB0321,50.0,433.0,RC,740013.0,7530985.012,-90.0,0.0,MAK5,E46/590,29-Jan-05,29-Jan-05,24-Feb-05
D,CB0322,96.0,431.0,RC,739998.0,7530602.915,-90.0,0.0,MAK5,E46/590,29-Jan-05,29-Jan-05,24-Feb-05
D,CB0323,82.0,430.0,RC,740002.0,7530396.895,-90.0,0.0,MAK5,E46/590,29-Jan-05,29-Jan-05,24-Feb-05
D,CB0324,66.0,433.0,RC,740200.0,7530998.41,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0325,60.0,433.0,RC,740405.0,7531002.642,-90.0,0.0,MAK5,E46/590,30-Jan-05,30-Jan-05,24-Feb-05
D,CB0326,48.0,434.0,RC,740800.0,7531003.006,-90.0,0.0,MAK5,E46/590,1-Feb-05,1-Feb-05,24-Feb-05
D,CB0327,42.0,436.0,RC,740795.0,7531202.947,-90.0,0.0,MAK5,E46/590,1-Feb-05,1-Feb-05,24-Feb-05
D,CB0328,42.0,437.0,RC,740802.0,7531405.395,-90.0,0.0,MAK5,E46/590,1-Feb-05,1-Feb-05,24-Feb-05
D,CB0329,30.0,438.0,RC,740797.0,7531602.904,-90.0,0.0,MAK5,E46/590,1-Feb-05,1-Feb-05,24-Feb-05
D,CB0330,30.0,440.0,RC,740809.0,7531808.097,-90.0,0.0,MAK5,E46/590,1-Feb-05,1-Feb-05,24-Feb-05
D,CB0331,30.0,441.0,RC,740795.0,7532001.883,-90.0,0.0,MAK5,E46/590,2-Feb-05,2-Feb-05,24-Feb-05
D,CB0332,24.0,442.0,RC,740797.0,7532198.788,-90.0,0.0,MAK5,E45/2498,2-Feb-05,2-Feb-05,24-Feb-05
D,CB0333,18.0,443.0,RC,740799.0,7532397.099,-90.0,0.0,MAK5,E45/2498,2-Feb-05,2-Feb-05,24-Feb-05
D,CB0334,24.0,444.0,RC,740801.0,7532807.815,-90.0,0.0,MAK5,E45/2498,2-Feb-05,2-Feb-05,24-Feb-05
D,CB0335,48.0,434.0,RC,740803.0,7530801.352,-90.0,0.0,MAK5,E46/590,2-Feb-05,2-Feb-05,24-Feb-05
D,CB0336,48.0,432.0,RC,740796.0,7530608.337,-90.0,0.0,MAK5,E46/590,2-Feb-05,2-Feb-05,24-Feb-05
D,CB0337,48.0,431.0,RC,740796.0,7530401.562,-90.0,0.0,MAK3,E46/590,2-Feb-05,2-Feb-05,24-Feb-05
D,CB0338,54.0,429.0,RC,740797.0,7530196.384,-90.0,0.0,MAK3,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0339,54.0,428.0,RC,740803.0,7530000.035,-90.0,0.0,MAK3,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0340,36.0,442.0,RC,742400.0,7531193.103,-90.0,0.0,MAK3,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0341,24.0,456.0,RC,742398.0,7531699.698,-90.0,0.0,MAK3,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0342,60.0,457.0,RC,742404.0,7531772.542,-90.0,0.0,MAK3,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0343,18.0,446.0,RC,742399.0,7531493.476,-90.0,0.0,MAK3,E46/590,3-Feb-05,3-Feb-05,24-Feb-05
D,CB0344,66.0,439.0,RC,739195.0,7532802.924,-90.0,0.0,MAK3,E45/2498,4-Feb-05,4-Feb-05,24-Feb-05
D,CB0345,72.0,436.0,RC,739195.0,7532552.596,-90.0,0.0,MAK3,E45/2498,4-Feb-05,4-Feb-05,24-Feb-05
D,CB0346,66.0,434.0,RC,739194.0,7532297.937,-90.0,0.0,MAK3,E45/2498,5-Feb-05,5-Feb-05,24-Feb-05
D,CB0347,78.0,434.0,RC,739198.0,7532202.574,-90.0,0.0,MAK3,E45/2498,5-Feb-05,5-Feb-05,24-Feb-05
D,CB0348,84.0,432.0,RC,739195.0,7531809.157,-90.0,0.0,MAK3,E46/590,5-Feb-05,5-Feb-05,24-Feb-05
D,CB0349,90.0,431.0,RC,739199.0,7531404.612,-90.0,0.0,MAK3,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0350,12.0,446.0,RC,738405.0,7534005.05,-90.0,0.0,MAK3,E45/2498,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0351,12.0,444.0,RC,738402.0,7533802.845,-90.0,0.0,MAK3,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0352,12.0,439.0,RC,738408.0,7533598.559,-90.0,0.0,MAK3,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0353,12.0,437.0,RC,738398.0,7533409.429,-90.0,0.0,MAK3,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0354,12.0,435.0,RC,738399.0,7533212.792,-90.0,0.0,MAK3,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0355,6.0,438.0,RC,734998.0,7533800.064,-90.0,0.0,MAK3,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0356,24.0,428.0,RC,734435.0,7534012.187,-90.0,0.0,MAK3,E46/590,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0357,24.0,429.0,RC,734405.0,7534400.43,-90.0,0.0,MAK3,E45/2498,6-Feb-05,6-Feb-05,24-Feb-05
D,CB0358,30.0,426.0,RC,733604.0,7534000.725,-90.0,0.0,MAK3,E46/590,7-Feb-05,7-Feb-05,24-Feb-05
D,CB0359,48.0,423.0,RC,732795.0,7533404.097,-90.0,0.0,MAK3,E46/590,7-Feb-05,7-Feb-05,24-Feb-05
D,CB0360,66.0,422.0,RC,732790.0,7532997.242,-90.0,0.0,MAK3,E46/590,7-Feb-05,7-Feb-05,24-Feb-05
D,CB0361,57.0,421.0,RC,728006.0,7533008.58,-90.0,0.0,MAK3,E45/2499,9-Feb-05,9-Feb-05,5-Mar-05
D,CB0362,72.0,420.0,RC,727198.0,7532996.55,-90.0,0.0,MAK3,E45/2499,10-Feb-05,10-Feb-05,5-Mar-05
D,CB0363,66.0,420.0,RC,726396.0,7533801.252,-90.0,0.0,MAK3,E45/2499,10-Feb-05,10-Feb-05,15-Jun-05
D,CB0364,61.0,420.0,RC,726393.0,7533611.04,-90.0,0.0,MAK3,E45/2499,10-Feb-05,10-Feb-05,5-Mar-05
D,CB0365,72.0,420.0,RC,726398.0,7533210.11,-90.0,0.0,MAK3,E45/2499,11-Feb-05,11-Feb-05,5-Mar-05
D,CB0366,60.0,418.0,RC,726393.0,7532813.58,-90.0,0.0,MAK3,E45/2499,11-Feb-05,11-Feb-05,5-Mar-05
D,CB0367,72.0,417.0,RC,726395.0,7532398.18,-90.0,0.0,MAK3,E45/2499,11-Feb-05,11-Feb-05,5-Mar-05
D,CB0368,78.0,415.0,RC,724797.0,7533401.16,-90.0,0.0,MAK3,E45/2499,13-Feb-05,13-Feb-05,5-Mar-05
D,CB0369,66.0,414.0,RC,724799.0,7533798.55,-90.0,0.0,MAK3,E45/2499,13-Feb-05,13-Feb-05,5-Mar-05
D,CB0370,60.0,415.0,RC,724796.0,7534208.6,-90.0,0.0,MAK3,E45/2499,13-Feb-05,13-Feb-05,5-Mar-05
D,CB0371,72.0,414.0,RC,724803.0,7532596.68,-90.0,0.0,MAK3,E45/2499,14-Feb-05,14-Feb-05,5-Mar-05
D,CB0372,78.0,412.0,RC,723990.0,7534582.1,-90.0,0.0,MAK3,E45/2499,14-Feb-05,14-Feb-05,5-Mar-05
D,CB0373,90.0,412.0,RC,724006.0,7534374.14,-90.0,0.0,MAK1,E45/2499,15-Feb-05,15-Feb-05,5-Mar-05
D,CB0374,108.0,412.0,RC,723996.0,7534194.78,-90.0,0.0,MAK1,E45/2499,15-Feb-05,16-Feb-05,5-Mar-05
D,CB0375,96.0,412.0,RC,724002.0,7534001.15,-90.0,0.0,MAK1,E45/2499,16-Feb-05,16-Feb-05,5-Mar-05
D,CB0376,96.0,412.0,RC,723986.0,7533801.13,-90.0,0.0,MAK1,E45/2499,16-Feb-05,21-Feb-05,5-Mar-05
D,CB0377,96.0,411.0,RC,723998.0,7533600.04,-90.0,0.0,MAK1,E45/2499,21-Feb-05,22-Feb-05,5-Mar-05
D,CB0378,84.0,411.0,RC,723993.0,7533197.21,-90.0,0.0,MAK1,E45/2499,22-Feb-05,22-Feb-05,5-Mar-05
